,price,rating_value,review_count,cover_type,paper_type,rating_ratio,book_name,will_read_count,now_reading_count,already_read_count,favourite_count,purchase_info,page_num
1674,41.25,,,Karton Kapak,Kitap Kağıdı,0.0,Kaçış Rampası,0.0,0.0,0.0,5.0,6.0,104
1675,35.75,,,Karton Kapak,Kitap Kağıdı,0.0,Sarı Mikrofon  Türkiye’nin En Çok Takip Edilen Mikrofonu,1.0,0.0,0.0,1.0,6.0,64
1676,39.0,,,Karton Kapak,Kitap Kağıdı,0.0,Uzun Yaşamın Sırrı Mutluluk,0.0,0.0,0.0,6.0,8.0,86
1677,57.0,,,Karton Kapak,Kitap Kağıdı,0.0,Azad,0.0,0.0,0.0,1.0,27.0,94
1678,78.65,3.0,1.0,Karton Kapak,Kitap Kağıdı,50.0,En Önemli Şey Nedir ?,0.0,0.0,0.0,3.0,4.0,254
1679,47.6,4.0,1.0,Karton Kapak,Kitap Kağıdı,73.3,Çocuğun Pin Kodu,4.0,1.0,2.0,38.0,74.0,168
1680,60.8,3.0,1.0,Karton Kapak,Kitap Kağıdı,68.0,YKS Beni Öpsene,5.0,0.0,2.0,14.0,97.0,168
1681,66.5,,,Karton Kapak,Kitap Kağıdı,0.0,Erdemli Yaşama Sanatı,0.0,0.0,1.0,7.0,4.0,152
1682,48.23,,,Karton Kapak,Kitap Kağıdı,0.0,Mutluluk Mu? İcat Çıkar/Ma,0.0,0.0,0.0,0.0,1.0,128
1683,130.0,,,Karton Kapak,Kitap Kağıdı,0.0,15 Adımda Başarmak,0.0,0.0,0.0,1.0,1.0,192
1684,70.98,,,Karton Kapak,Kitap Kağıdı,0.0,Yaşlı ile Yaşlanmak,0.0,0.0,0.0,6.0,3.0,184
1685,71.5,,,Karton Kapak,Kitap Kağıdı,0.0,Aşk Hayatınızı Değiştirecek 10 Strateji,1.0,0.0,0.0,5.0,1.0,212
1686,105.63,,,Karton Kapak,Kitap Kağıdı,0.0,Güçlendirici Liderlik,0.0,0.0,0.0,4.0,1.0,125
1687,54.6,,,Karton Kapak,Kitap Kağıdı,0.0,Kendine Söz Ver,0.0,0.0,0.0,3.0,2.0,64
1688,64.0,,,Karton Kapak,Kitap Kağıdı,0.0,Pembe Hayat,0.0,0.0,0.0,3.0,1.0,124
1689,98.67,,,Karton Kapak,Kitap Kağıdı,0.0,Şavk,0.0,0.0,0.0,2.0,1.0,186
1690,125.0,4.0,,Karton Kapak,Kitap Kağıdı,80.0,Karanlığa Işık Tuttum,0.0,0.0,1.0,13.0,15.0,224
1691,48.3,4.0,,Karton Kapak,Kitap Kağıdı,80.0,Yanılgı,0.0,0.0,2.0,22.0,118.0,144
1692,154.05,,,Karton Kapak,Kitap Kağıdı,0.0,Kalbin Aynası Seti (3 Kitap),0.0,0.0,0.0,8.0,1.0,608
1693,41.54,,,Karton Kapak,Kitap Kağıdı,0.0,Ya Olduğun Gibi Görün ,4.0,0.0,0.0,6.0,12.0,160
1694,38.35,,,Karton Kapak,Kitap Kağıdı,0.0,İyilik Sende Kalsın,0.0,0.0,0.0,4.0,1.0,120
1695,161.69,,,Karton Kapak,Kitap Kağıdı,0.0,Hayatın 16 Prensibi,0.0,0.0,0.0,5.0,1.0,64
1696,168.16,,,Karton Kapak,Kuşe Kağıt,0.0,Hayatta Kazanılan Tecrübeler Tavsiyeler,0.0,0.0,1.0,7.0,2.0,144
1697,54.31,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,İşte O Sensin,1.0,1.0,0.0,25.0,18.0,240
1698,178.75,,,Karton Kapak,Kitap Kağıdı,0.0,Sevda Türküsev Seti (2 Kitap),0.0,0.0,0.0,4.0,1.0,462
1699,194.35,4.0,9.0,Karton Kapak,Kitap Kağıdı,77.1,Bilmediğinizi Bilmediğiniz 100 Temel Şey,10.0,2.0,6.0,429.0,219.0,368
1700,233.35,4.0,2.0,Karton Kapak,Kitap Kağıdı,76.0,Fikrin Şahane: Gerçekten İstersen Yapabilirsin,11.0,0.0,6.0,261.0,154.0,144
1701,57.2,4.0,1.0,Karton Kapak,Kitap Kağıdı,85.0,Mutluluk Kulübü / Gelişim,4.0,0.0,5.0,45.0,117.0,168
1702,35.1,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Hayatınızda Keşke’lere Yer Vermeyin,0.0,0.0,2.0,17.0,68.0,176
1703,50.05,,,Karton Kapak,Kitap Kağıdı,0.0,Sanal Pavyonlar,0.0,0.0,0.0,6.0,4.0,176
1704,35.75,,,Karton Kapak,Kitap Kağıdı,0.0,Gerçek Kalp Temizliği,0.0,0.0,0.0,4.0,2.0,98
1705,38.35,5.0,2.0,Karton Kapak,Kitap Kağıdı,100.0,Adım Adım Sen  Yaşamının Lideri Ol,0.0,0.0,1.0,14.0,42.0,224
1706,21.13,,,Karton Kapak,Kitap Kağıdı,0.0,Abrakadabra,1.0,0.0,0.0,4.0,10.0,116
1707,84.7,4.0,,Karton Kapak,Kitap Kağıdı,80.0,Çocuklarda ve Gençlerde Özgüven,0.0,0.0,0.0,19.0,31.0,351
1708,75.63,3.0,1.0,Karton Kapak,Kitap Kağıdı,60.0,Aşkın Şifreleri,1.0,0.0,1.0,11.0,18.0,224
1709,16.72,,,Karton Kapak,Kitap Kağıdı,0.0,Elimde Sihirli Bir Değnek Olsaydı,0.0,0.0,0.0,4.0,4.0,91
1710,112.0,4.0,1.0,Karton Kapak,Kitap Kağıdı,80.0,NöroSinema,1.0,0.0,1.0,21.0,41.0,224
1711,114.4,,,Karton Kapak,Kitap Kağıdı,,Namaz Mucizesi,0.0,0.0,0.0,9.0,5.0,100
1712,64.35,,,Karton Kapak,Kitap Kağıdı,0.0,"İş’in İçinde Değil, Üstünde Olmak",0.0,0.0,0.0,6.0,8.0,82
1713,88.9,5.0,4.0,Karton Kapak,Kitap Kağıdı,96.7,Hayata Bakışımızdaki Farkındalık,2.0,1.0,6.0,47.0,84.0,368
1714,30.8,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Yüzleşme,0.0,0.0,0.0,5.0,27.0,74
1715,30.8,,,Karton Kapak,Kitap Kağıdı,0.0,İnsan Atölyesi,1.0,0.0,0.0,9.0,84.0,96
1716,87.36,,,Karton Kapak,Kitap Kağıdı,0.0,Pozitif Psikolojiyle Başarıyı Keşfet,0.0,0.0,0.0,2.0,1.0,124
1717,112.5,,,Karton Kapak,Kitap Kağıdı,0.0,Hayattaki Büyük Gizemlerin Çözümünde Meditasyonu Kullanmak,0.0,0.0,0.0,3.0,1.0,352
1718,88.73,,,Karton Kapak,Kitap Kağıdı,0.0,Ruhun Ekolojisi,0.0,0.0,0.0,4.0,1.0,304
1719,52.0,,,Karton Kapak,Kitap Kağıdı,0.0,Başarıda Pusula,0.0,0.0,0.0,3.0,2.0,160
1720,105.0,,,Karton Kapak,Kitap Kağıdı,0.0,Dağlar Gibi Dik Dur Sular Gibi Ak,0.0,0.0,0.0,32.0,20.0,344
1721,103.13,4.0,5.0,Karton Kapak,3. Hm. Kağıt,71.4,İnsanla Başa Çıkma Yöntemleri,3.0,1.0,3.0,75.0,55.0,176
1722,54.6,,,Karton Kapak,Kitap Kağıdı,0.0,Gezginin Armağanı,0.0,0.0,0.0,9.0,11.0,190
1723,65.31,,,Karton Kapak,Kitap Kağıdı,0.0,Tekamül Yolunda,0.0,0.0,1.0,4.0,1.0,80
1724,150.0,4.0,1.0,Karton Kapak,Kitap Kağıdı,80.0,Zihnin Fabrika Ayarları - Bilgelik Yolu,3.0,0.0,1.0,49.0,50.0,574
1725,59.4,,,Karton Kapak,Kitap Kağıdı,0.0,Benim Kocam Yapmaz,0.0,0.0,0.0,18.0,2.0,228
1726,48.3,,,Karton Kapak,Kitap Kağıdı,0.0,Mutluluk Elinizde,0.0,0.0,0.0,7.0,8.0,200
1727,41.3,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Ruhundaki Sırrı Keşfet,1.0,0.0,1.0,14.0,9.0,192
1728,45.5,,,Karton Kapak,Kitap Kağıdı,0.0,Kendi Rengini Seç  Stresi Azaltma Sanatı,0.0,0.0,0.0,2.0,8.0,60
1729,56.0,3.0,1.0,Karton Kapak,Kitap Kağıdı,66.7,Geleceğine Yön Ver,0.0,0.0,2.0,6.0,20.0,296
1730,27.5,1.0,,Karton Kapak,Kitap Kağıdı,20.0,Gözlerini Kapatmadan Göremezsin,2.0,0.0,2.0,9.0,10.0,200
1731,61.75,,,Karton Kapak,Kitap Kağıdı,0.0,Aşılarım Tamam,0.0,0.0,1.0,11.0,14.0,240
1732,35.75,,,Karton Kapak,Kitap Kağıdı,0.0,Nereye Göçüyoruz?,0.0,0.0,0.0,3.0,2.0,78
1733,48.0,,,Karton Kapak,Kitap Kağıdı,0.0,Gelecek Birlikte Gelecek  Zamansız Ajanda,0.0,0.0,3.0,31.0,28.0,152
1734,30.03,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Satış Reçeteleri,1.0,0.0,0.0,6.0,26.0,220
1735,35.1,,,Karton Kapak,Kitap Kağıdı,0.0,Tatlı Sözler Ülkesi Özlü Sözler,1.0,0.0,0.0,9.0,9.0,208
1736,61.88,,,Karton Kapak,Kitap Kağıdı,0.0,Dünden Bugüne,1.0,1.0,0.0,3.0,1.0,163
1737,35.1,,,Karton Kapak,Kitap Kağıdı,0.0,Ruhun Özü,1.0,0.0,0.0,1.0,18.0,144
1738,31.2,,,Karton Kapak,Kitap Kağıdı,0.0,Sendeki Çocuk,0.0,0.0,0.0,5.0,2.0,80
1739,84.0,4.0,2.0,Karton Kapak,Kitap Kağıdı,84.0,Birlikte Kazanmak,3.0,1.0,3.0,80.0,141.0,189
1740,28.6,5.0,1.0,Karton Kapak,Kitap Kağıdı,90.0,Lider Sensin,1.0,0.0,3.0,31.0,54.0,92
1741,51.75,5.0,2.0,Karton Kapak,Kitap Kağıdı,90.0,Bir Büyük Aşkın Olsun,1.0,0.0,2.0,16.0,28.0,192
1742,64.63,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Sımsıcak Aile Öyküleri,0.0,0.0,2.0,4.0,25.0,264
1743,68.06,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Sevgi ve Mutluluk Öyküleri,0.0,0.0,2.0,3.0,24.0,272
1744,51.8,,,Karton Kapak,Kitap Kağıdı,0.0,Gölge Yaşamdan Gerçek Kimliğe Yolculuk,0.0,0.0,0.0,8.0,4.0,192
1745,216.12,,,Karton Kapak,1. Hm. Kağıt,0.0,Kariyer Yönetimi  İdeal Kariyeriniz için Yeni Yollar,0.0,0.0,0.0,5.0,1.0,350
1746,96.0,,,Karton Kapak,Kitap Kağıdı,0.0,Erdemli İnsanın Yol Haritası,0.0,0.0,1.0,12.0,5.0,172
1747,75.63,,,Karton Kapak,Kitap Kağıdı,0.0,Kozadan Çıkmak,0.0,0.0,0.0,7.0,11.0,256
1748,60.78,,,Karton Kapak,Kitap Kağıdı,0.0,Mutluluk,1.0,0.0,0.0,5.0,5.0,64
1749,27.5,,,Karton Kapak,Kitap Kağıdı,0.0,Kendini Ve Hayatı Bırakma,0.0,0.0,0.0,2.0,1.0,256
1750,63.75,,,Karton Kapak,Kitap Kağıdı,0.0,Ara Bul Kendini  Sende Olmayanı Kimse Sana Veremez,1.0,0.0,0.0,8.0,1.0,216
1751,72.1,,,Karton Kapak,Kitap Kağıdı,0.0,100 Soruyla: Nasıl Süper Beyine Sahip Olunur?,1.0,0.0,0.0,23.0,13.0,290
1752,156.65,,,Karton Kapak,Kitap Kağıdı,0.0,Farkına Varmak,0.0,0.0,1.0,7.0,1.0,238
1753,30.8,4.0,2.0,Karton Kapak,Kitap Kağıdı,86.7,Sen Yeniliyorken De Güzelsin,1.0,0.0,0.0,14.0,21.0,88
1754,32.9,3.0,,Karton Kapak,Kitap Kağıdı,50.0,Aç Kendini Oku,0.0,0.0,1.0,11.0,69.0,109
1755,96.25,,,Karton Kapak,Kitap Kağıdı,0.0,Evlilik Orucu,1.0,0.0,0.0,8.0,4.0,336
1756,69.35,,,Karton Kapak,Kitap Kağıdı,0.0,Şifa Özü,0.0,0.0,0.0,4.0,1.0,96
1757,51.35,3.0,,Karton Kapak,Kitap Kağıdı,60.0,Kemik  Kendini Tanı  ,0.0,0.0,0.0,8.0,9.0,200
1758,68.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Bebeğinizin Gelişimi  İlk Yılındaki Önemli Olayları ve Oyunları (0-12 Aylarda),1.0,0.0,0.0,5.0,7.0,256
1759,48.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Hızlı Matematik,0.0,0.0,1.0,19.0,43.0,244
1760,64.35,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Biz Kimiz?,1.0,0.0,0.0,5.0,1.0,208
1761,52.92,5.0,1.0,Karton Kapak,Kitap Kağıdı,93.3,Güven,1.0,0.0,0.0,24.0,45.0,112
1762,83.38,,,Karton Kapak,Kitap Kağıdı,0.0,Beni Anla,1.0,0.0,0.0,31.0,42.0,296
1763,161.85,4.0,1.0,Karton Kapak,Kitap Kağıdı,73.3,No Prblem,2.0,0.0,1.0,29.0,41.0,184
1764,39.0,5.0,2.0,Karton Kapak,Kitap Kağıdı,100.0,Yola Çık Yoldan Çıkma!,0.0,0.0,5.0,13.0,22.0,176
1765,15.73,,,Karton Kapak,Kitap Kağıdı,0.0,Bir Bakışta,0.0,0.0,1.0,7.0,6.0,156
1766,58.5,,,Karton Kapak,Kitap Kağıdı,0.0,İş Yaşamında Yalnızlık ve Kariyer Gelişimi,0.0,0.0,0.0,5.0,2.0,108
1767,78.75,,,Karton Kapak,Kitap Kağıdı,0.0,Kuyu,0.0,0.0,0.0,1.0,1.0,144
1768,96.53,,,Karton Kapak,Kitap Kağıdı,,İyileşme Olasılıkları - Fısıldama Metotları,0.0,0.0,1.0,19.0,1.0,124
1769,98.28,3.0,4.0,Karton Kapak,Kitap Kağıdı,57.8,Girdiğiniz Her Tartışmayı Kazanmanın Yoları  Mantığın Kullanımı ve Suistimali,6.0,0.0,4.0,149.0,106.0,190
1770,74.1,4.0,1.0,Karton Kapak,Kitap Kağıdı,80.0,Mutluluğun Arsız Yüzü,1.0,0.0,1.0,33.0,22.0,288
1771,71.0,,,Karton Kapak,Kitap Kağıdı,0.0,"İknanın Yapısı (Süreç,Araç  ve Yöntemleriyle)",1.0,0.0,0.0,38.0,27.0,175
1772,130.63,,,Karton Kapak,Kitap Kağıdı,0.0,"Bir Şey Yaptım Hayatım Değişti  Sağlık, Başarı ve Mutluluk Hikayeleri",1.0,0.0,1.0,36.0,37.0,280
1773,78.0,,,Karton Kapak,Kitap Kağıdı,0.0,"Olumlu Düşün, Sağlıklı Yaşa, Genç Kal, Mutlu Ol",0.0,0.0,1.0,20.0,25.0,248
1774,71.25,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Kangurular Neden Geri Yürüyemez?,4.0,0.0,1.0,13.0,11.0,294
1775,48.75,,,Karton Kapak,Kitap Kağıdı,0.0,İlişkinin Dili Gizlidir,0.0,0.0,0.0,11.0,1.0,150
1776,52.0,,,Karton Kapak,Kitap Kağıdı,0.0,Sevgi,0.0,0.0,0.0,5.0,2.0,144
1777,60.0,,,Karton Kapak,Kitap Kağıdı,0.0,Eğitimin Altın Anahtarı,0.0,0.0,0.0,0.0,2.0,128
1778,43.13,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Farkına Vardın Mı ?,0.0,0.0,1.0,4.0,20.0,136
1779,71.25,,,Karton Kapak,Kitap Kağıdı,0.0,Takım Oluşturmak,0.0,0.0,0.0,2.0,1.0,288
1780,35.25,1.0,1.0,Karton Kapak,Kitap Kağıdı,20.0,Uyuyan Devlerin Kitabı,0.0,0.0,0.0,2.0,4.0,96
1781,63.75,,,Karton Kapak,Kitap Kağıdı,0.0,Sandalyenin Arkası,0.0,0.0,0.0,3.0,21.0,232
1782,27.3,,,Karton Kapak,Kitap Kağıdı,0.0,Başlamak  Aynadaki Sen,0.0,0.0,0.0,6.0,1.0,82
1783,60.5,,,Karton Kapak,Kitap Kağıdı,0.0,Başarmak İnanmaktır,0.0,0.0,0.0,20.0,10.0,184
1784,46.8,,,Karton Kapak,Kitap Kağıdı,0.0,İçindeki Kuyudan Çıkmasına Yardımcı Ol,0.0,0.0,0.0,0.0,1.0,112
1785,37.52,,,Karton Kapak,Kitap Kağıdı,0.0,Kalbim Ömrüne Emanet,0.0,0.0,0.0,2.0,22.0,116
1786,97.5,,,Karton Kapak,Kitap Kağıdı,0.0,Gelecek Sensin  Korkularını Yen ve İstediğin Hayatı İnşa Et,1.0,0.0,1.0,6.0,3.0,240
1787,64.35,3.0,1.0,Karton Kapak,Kitap Kağıdı,60.0,Kız Bebek Sahibinin  El Kitabı ,2.0,0.0,0.0,34.0,41.0,248
1788,51.35,,,Karton Kapak,Kitap Kağıdı,0.0,İnovasyon ve Pazarlama ,0.0,0.0,0.0,23.0,13.0,256
1789,77.22,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Çöp Kamyonu Beyinler,0.0,0.0,3.0,17.0,23.0,192
1790,194.35,4.0,8.0,Karton Kapak,Kitap Kağıdı,78.5,Değişim Kitabı (Ciltli)  Dünyanın Nasıl Şekillendiğini Açıklamak İçin Elli Model,25.0,7.0,16.0,351.0,447.0,176
1791,142.35,3.0,6.0,Karton Kapak,Kitap Kağıdı,66.2,Nasıl Mutlu Olunur (En Azından Nasıl Daha Az Üzgün Olunur),7.0,2.0,9.0,259.0,207.0,160
1792,174.85,2.0,1.0,Karton Kapak,Kitap Kağıdı,40.0,Mutlu:  Her Yeni Günden Neşe Duymak ve Kusursuz Olmaya Çalışmaktan Vazgeçmek,3.0,1.0,1.0,92.0,58.0,272
1793,36.96,5.0,2.0,Karton Kapak,Kitap Kağıdı,90.0,Hayattan Mucize Bekleme Mucize Sizsiniz,3.0,0.0,2.0,13.0,52.0,109
1794,35.75,,,Karton Kapak,Kitap Kağıdı,0.0,Ya Sonra...,0.0,0.0,0.0,2.0,4.0,130
1795,34.32,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Başarı Yolcularına Anne ve Baba Olabilmek,0.0,0.0,0.0,5.0,4.0,110
1796,33.75,,,Karton Kapak,Kitap Kağıdı,0.0,Yalnız Bir Şeyler Var,0.0,0.0,0.0,4.0,1.0,88
1797,90.0,,,Karton Kapak,Kitap Kağıdı,0.0,"Metropolde Güvenli Yaşam  Dikkat ""Siz"" Olmayın!",0.0,0.0,0.0,11.0,7.0,128
1798,134.4,4.0,2.0,Karton Kapak,Kitap Kağıdı,83.3,Kaliteli Yaşam Sanatı  Yaşamınız İçin Eşsiz Pratik Çözümler Rehberi,6.0,0.0,0.0,84.0,72.0,288
1799,96.0,,,Karton Kapak,Kitap Kağıdı,0.0,Limit-siz,0.0,0.0,0.0,7.0,14.0,96
1800,63.75,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Rol Arkadaşım Olur Musun?  Sinemayla Ruhsal Dönüşüm,0.0,0.0,0.0,6.0,10.0,227
1801,61.88,4.0,1.0,Karton Kapak,Kitap Kağıdı,86.7,Fişi Çek  Hayata Farklı Bak,0.0,0.0,2.0,4.0,30.0,358
1802,60.2,,,Karton Kapak,Kitap Kağıdı,0.0,Kendini Arayan Yolcu,0.0,0.0,1.0,9.0,8.0,236
1803,60.0,3.0,1.0,Karton Kapak,Kitap Kağıdı,60.0,Günaydın Sevgili,2.0,0.0,1.0,3.0,8.0,212
1804,32.5,4.0,3.0,Karton Kapak,Kitap Kağıdı,85.7,Sen Buna Değersin,5.0,2.0,3.0,40.0,48.0,184
1805,64.63,4.0,,Karton Kapak,Kitap Kağıdı,73.3,Hayat ve Eğitim Öyküleri,1.0,0.0,2.0,6.0,21.0,256
1806,75.0,,,Karton Kapak,1. Hm. Kağıt,0.0,Mutluluğa Kavuşmak,0.0,0.0,0.0,14.0,60.0,184
1807,42.9,,,Karton Kapak,Kitap Kağıdı,0.0,Kavga ve Bilge  Savaş Sanatlarındaki Bilgelik,0.0,0.0,0.0,10.0,2.0,96
1808,151.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Bir Minicik Tohumsun,1.0,0.0,1.0,8.0,217.0,322
1809,56.25,,,Karton Kapak,Kitap Kağıdı,0.0,Savaşçının Yolu,0.0,0.0,0.0,10.0,2.0,158
1810,97.5,4.0,4.0,Karton Kapak,Kitap Kağıdı,80.0,Kırmızı - Anahtar (Çift Taraflı Kitap),4.0,0.0,1.0,29.0,65.0,340
1811,42.25,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Düşünce Mola,3.0,0.0,6.0,28.0,62.0,192
1812,41.25,3.0,1.0,Karton Kapak,Kitap Kağıdı,60.0,Bugün Zamanı Kıymetlendirecek Ne Yaptık? ,0.0,0.0,0.0,9.0,10.0,152
1813,64.0,,,Karton Kapak,Kitap Kağıdı,0.0,"Başkan,Yönetici ve İş Adamı Olmak İstiyorum ",0.0,0.0,0.0,11.0,14.0,393
1814,71.25,,,Karton Kapak,Kitap Kağıdı,0.0,Mutlu Yaşam Ajandası 2020,0.0,0.0,0.0,2.0,,296
1815,71.2,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Yaşama Ayarlan  Hayat Seni Bekliyor,0.0,0.0,0.0,10.0,1.0,214
1816,124.95,,,Karton Kapak,Kitap Kağıdı,0.0,Farkındayım Serisi (5 Kitap Set),0.0,0.0,0.0,2.0,1.0,
1817,75.63,,,Karton Kapak,Kitap Kağıdı,0.0,Happiness is Believing in Allah,1.0,0.0,0.0,5.0,,288
1818,89.7,,,Karton Kapak,Kitap Kağıdı,0.0,Sözler de Kırılır,0.0,0.0,1.0,5.0,,136
1819,124.22,,,Karton Kapak,1. Hm. Kağıt,0.0,Gelişim ve Psikoloji,0.0,0.0,0.0,19.0,18.0,202
1820,93.6,,,Karton Kapak,Kitap Kağıdı,0.0,Kendi Hikayenin Kahramanı Ol,0.0,0.0,0.0,1.0,,142
1821,43.13,,,Karton Kapak,Kitap Kağıdı,0.0,İnan Olsun  Evren Duygulara Cevap Verir,0.0,0.0,0.0,4.0,,139
1822,131.25,,,Karton Kapak,Kuşe Kağıt,0.0,İçinde Güzellik Var,0.0,0.0,0.0,3.0,,140
1823,145.6,,,Karton Kapak,Kitap Kağıdı,0.0,Televizyon ve İkinci Ekran  Kullanım Alışkanlıkları ve Motivasyonları,1.0,0.0,0.0,2.0,,272
1824,48.85,4.0,2.0,Karton Kapak,Kitap Kağıdı,80.0,Güç Bende Artık!  Başarının Üç Stratejik Adımı,2.0,0.0,1.0,39.0,56.0,96
1825,71.83,5.0,2.0,Karton Kapak,Kitap Kağıdı,100.0,Zihin Çemberini Kır,2.0,0.0,1.0,13.0,19.0,144
1826,96.25,,,Karton Kapak,Kitap Kağıdı,0.0,Olmak Ama Nasıl?,0.0,0.0,0.0,7.0,9.0,360
1827,65.31,,,Karton Kapak,Kitap Kağıdı,0.0,Umut Çiçekleri,0.0,0.0,0.0,3.0,5.0,152
1828,144.38,,,Karton Kapak,Kitap Kağıdı,0.0,Ümit Küyük İle İlişki Yönetimi,0.0,0.0,0.0,4.0,,175
1829,48.3,,,Karton Kapak,Kitap Kağıdı,0.0,Mutluluk Kalbinizde,0.0,0.0,0.0,6.0,2.0,200
1830,35.1,,,Karton Kapak,Kitap Kağıdı,0.0,Aydınlanma Nedir ve Nasıl Gerçekleşir?,0.0,0.0,0.0,23.0,44.0,240
1831,37.96,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Gençliğin Kitabı,1.0,0.0,0.0,15.0,2.0,164
1832,21.45,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Dönüşüm Sanatı,1.0,0.0,0.0,5.0,5.0,195
1833,57.2,,,Karton Kapak,Kitap Kağıdı,0.0,İnan ve Başar,0.0,0.0,0.0,4.0,25.0,106
1834,48.13,,,Karton Kapak,Kitap Kağıdı,0.0,Güzelliğin Saltanatı,0.0,0.0,0.0,1.0,1.0,129
1835,39.0,5.0,2.0,Karton Kapak,Kitap Kağıdı,93.3,2021 Astrolojisi  Karanlıktan Işığa Geçiş,1.0,0.0,2.0,9.0,35.0,448
1836,57.2,,,Karton Kapak,Kitap Kağıdı,0.0,Kalbine Bir Renk Ver,0.0,0.0,0.0,2.0,7.0,172
1837,42.75,,,Karton Kapak,Kitap Kağıdı,0.0,Sanal Aşkların Sonu,0.0,0.0,0.0,2.0,,288
1838,63.67,4.0,,Karton Kapak,Kitap Kağıdı,70.0,Düş/Ün/Sen,2.0,0.0,0.0,14.0,30.0,424
1839,421.88,,,Karton Kapak,Kitap Kağıdı,0.0,50 Kitaplık Dev Edebiyat Serisi,0.0,0.0,1.0,30.0,7.0,7794
1840,35.75,,,Karton Kapak,Kitap Kağıdı,0.0,Ben ve Biz  Yaşamaya Çalışırken,0.0,0.0,0.0,7.0,4.0,222
1841,21.84,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Dönüşüm Sanatı,2.0,0.0,0.0,10.0,5.0,
1842,24.06,,,Karton Kapak,Kitap Kağıdı,0.0,Ölümü Yenmek,0.0,0.0,0.0,0.0,,160
1843,32.5,,,Karton Kapak,Kitap Kağıdı,0.0,Yani Diyorum Ki 2,0.0,0.0,0.0,1.0,1.0,160
1844,51.87,,,Karton Kapak,Kitap Kağıdı,0.0,Kuş Dili Konuşan Kitap,0.0,0.0,0.0,2.0,1.0,198
1845,97.5,,,Karton Kapak,Kitap Kağıdı,0.0,Ben ve Öteki Arasındaki Diyalog Mantığı,1.0,0.0,0.0,25.0,26.0,304
1846,33.68,3.0,1.0,Karton Kapak,Kitap Kağıdı,60.0,Şeker Çocuklar,0.0,0.0,1.0,1.0,6.0,112
1847,40.5,,,Karton Kapak,Kitap Kağıdı,0.0,Sevgi Patlaması ,0.0,0.0,0.0,3.0,1.0,232
1848,49.5,,,Karton Kapak,Kitap Kağıdı,0.0,Tanrı Yeniden Konuştu,2.0,0.0,0.0,15.0,21.0,144
1849,40.5,,,Karton Kapak,Kitap Kağıdı,0.0,Sevginin Pusulası,1.0,0.0,1.0,3.0,3.0,160
1850,40.0,,,Karton Kapak,Kitap Kağıdı,0.0,Toplumda Sevilmenin Metotları,0.0,0.0,0.0,6.0,3.0,142
1851,90.0,,,Karton Kapak,Kitap Kağıdı,0.0,Münzevi Girişimci,0.0,0.0,0.0,11.0,,320
1852,51.68,2.0,,Karton Kapak,Kitap Kağıdı,40.0,Hayatı Güzelleştiren Sözler,0.0,0.0,0.0,7.0,4.0,96
1853,44.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Deniz Sarmaşıkları,3.0,0.0,1.0,9.0,64.0,58
1854,65.0,,,Karton Kapak,Kitap Kağıdı,0.0,Annemi Ben Büyüttüm,0.0,0.0,0.0,4.0,1.0,272
1855,61.75,,,Karton Kapak,Kitap Kağıdı,0.0,Değerli Ailem,0.0,0.0,1.0,11.0,10.0,204
1856,91.0,,,Karton Kapak,Kitap Kağıdı,0.0,Coşku Dolu Yaşama Sanatı,1.0,0.0,0.0,27.0,26.0,216
1857,43.4,,,Karton Kapak,Kitap Kağıdı,0.0,Tutkuna Uyan  Yaşam Amacını Bul,0.0,0.0,0.0,11.0,23.0,141
1858,75.0,,,Karton Kapak,Kitap Kağıdı,0.0,Amacını Belirle Sonrası Kolay,0.0,0.0,0.0,6.0,10.0,144
1859,63.75,2.0,1.0,Karton Kapak,Kitap Kağıdı,40.0,Mutluluk 21 Günde ,1.0,1.0,0.0,23.0,1.0,180
1860,69.29,,,Karton Kapak,Kitap Kağıdı,0.0,Bilişsel Arayış  Sende Saklısın,1.0,0.0,0.0,6.0,,168
1861,27.5,,,Karton Kapak,Kitap Kağıdı,0.0,Beni Anlıyor musun?,0.0,0.0,0.0,0.0,,369
